condition,variant,threshold,budget,backend,benchmark,sample_index,sample_id_hash,run_status,umr_f1,hbps,task_score
stateful_threshold_0p5,full,0.5,2,LangMem+LangGraph,LoCoMo_10conv_1523QA_20speakers,0,5c278ffcd1eebc54,ok,0.0,0.018018,1.0
stateful_threshold_0p5,full,0.5,4,LangMem+LangGraph,LoCoMo_10conv_1523QA_20speakers,0,5c278ffcd1eebc54,ok,0.0,0.018018,1.0
stateful_threshold_0p5,full,0.5,8,LangMem+LangGraph,LoCoMo_10conv_1523QA_20speakers,0,5c278ffcd1eebc54,ok,0.0,0.018018,1.0
stateful_threshold_0p5,full,0.5,16,LangMem+LangGraph,LoCoMo_10conv_1523QA_20speakers,0,5c278ffcd1eebc54,ok,0.0,0.028986,1.0
stateful_threshold_0p5,full,0.5,0,LangMem+LangGraph,LoCoMo_10conv_1523QA_20speakers,1,9464b2fc6d38e799,ok,0.0,0.078431,1.0
stateful_threshold_0p5,full,0.5,1,LangMem+LangGraph,LoCoMo_10conv_1523QA_20speakers,1,9464b2fc6d38e799,ok,0.0,0.078431,1.0
stateful_threshold_0p5,full,0.5,2,LangMem+LangGraph,LoCoMo_10conv_1523QA_20speakers,1,9464b2fc6d38e799,ok,0.0,0.028986,1.0
stateful_threshold_0p5,full,0.5,4,LangMem+LangGraph,LoCoMo_10conv_1523QA_20speakers,1,9464b2fc6d38e799,ok,0.0,0.028986,1.0
stateful_threshold_0p5,full,0.5,8,LangMem+LangGraph,LoCoMo_10conv_1523QA_20speakers,1,9464b2fc6d38e799,ok,0.0,0.028986,1.0
stateful_threshold_0p5,full,0.5,16,LangMem+LangGraph,LoCoMo_10conv_1523QA_20speakers,1,9464b2fc6d38e799,ok,0.0,0.028986,1.0
stateful_threshold_0p5,full,0.5,0,LangMem+LangGraph,PersonaLens,0,f311e0441f587874,ok,0.0,0.0,0.0
stateful_threshold_0p5,full,0.5,1,LangMem+LangGraph,PersonaLens,0,f311e0441f587874,ok,0.0,0.0,0.0
stateful_threshold_0p5,full,0.5,2,LangMem+LangGraph,PersonaLens,0,f311e0441f587874,ok,0.2,0.504842,0.0
stateful_threshold_0p5,full,0.5,4,LangMem+LangGraph,PersonaLens,0,f311e0441f587874,ok,0.133333,0.504842,0.0
stateful_threshold_0p5,full,0.5,8,LangMem+LangGraph,PersonaLens,0,f311e0441f587874,ok,0.133333,0.504842,0.0
stateful_threshold_0p5,full,0.5,16,LangMem+LangGraph,PersonaLens,0,f311e0441f587874,ok,0.125,0.504842,0.0
stateful_threshold_0p5,full,0.5,0,LangMem+LangGraph,PersonaLens,1,73fba45db1dbfeac,ok,0.0,0.0,0.48
stateful_threshold_0p5,full,0.5,1,LangMem+LangGraph,PersonaLens,1,73fba45db1dbfeac,ok,0.0,0.342613,0.48
stateful_threshold_0p5,full,0.5,2,LangMem+LangGraph,PersonaLens,1,73fba45db1dbfeac,ok,0.142857,0.342613,0.48
stateful_threshold_0p5,full,0.5,4,LangMem+LangGraph,PersonaLens,1,73fba45db1dbfeac,ok,0.142857,0.342613,0.48
stateful_threshold_0p5,full,0.5,8,LangMem+LangGraph,PersonaLens,1,73fba45db1dbfeac,ok,0.142857,0.342613,0.48
stateful_threshold_0p5,full,0.5,16,LangMem+LangGraph,PersonaLens,1,73fba45db1dbfeac,ok,0.142857,0.342613,0.48
stateful_threshold_0p5,full,0.5,0,LangMem+LangGraph,PersonaMem-v2,0,74c4cbe650192503,ok,0.0,0.0,0.0
stateful_threshold_0p5,full,0.5,1,LangMem+LangGraph,PersonaMem-v2,0,74c4cbe650192503,ok,0.25,0.333333,0.0
stateful_threshold_0p5,full,0.5,2,LangMem+LangGraph,PersonaMem-v2,0,74c4cbe650192503,ok,0.222222,0.333333,0.0
stateful_threshold_0p5,full,0.5,4,LangMem+LangGraph,PersonaMem-v2,0,74c4cbe650192503,ok,0.2,0.333333,0.0
stateful_threshold_0p5,full,0.5,8,LangMem+LangGraph,PersonaMem-v2,0,74c4cbe650192503,ok,0.4,0.333333,0.0
stateful_threshold_0p5,full,0.5,16,LangMem+LangGraph,PersonaMem-v2,0,74c4cbe650192503,ok,0.4,0.0,0.0
stateful_threshold_0p5,full,0.5,0,LangMem+LangGraph,PersonaMem-v2,1,cf1ac6416ef1fb42,ok,0.0,0.0,0.0
stateful_threshold_0p5,full,0.5,1,LangMem+LangGraph,PersonaMem-v2,1,cf1ac6416ef1fb42,ok,0.571429,0.333333,0.0
stateful_threshold_0p5,full,0.5,2,LangMem+LangGraph,PersonaMem-v2,1,cf1ac6416ef1fb42,ok,0.571429,0.333333,0.0
stateful_threshold_0p5,full,0.5,4,LangMem+LangGraph,PersonaMem-v2,1,cf1ac6416ef1fb42,ok,0.444444,1.0,0.0
stateful_threshold_0p5,full,0.5,8,LangMem+LangGraph,PersonaMem-v2,1,cf1ac6416ef1fb42,ok,0.444444,1.0,0.0
stateful_threshold_0p5,full,0.5,16,LangMem+LangGraph,PersonaMem-v2,1,cf1ac6416ef1fb42,ok,0.4,0.333333,0.0
stateful_threshold_0p5,full,0.5,0,Mem0,ETAPP_150x32,0,259c4fb658fc68a3,ok,0.142857,1.0,0.25
stateful_threshold_0p5,full,0.5,1,Mem0,ETAPP_150x32,0,259c4fb658fc68a3,ok,0.133333,1.0,0.25
stateful_threshold_0p5,full,0.5,2,Mem0,ETAPP_150x32,0,259c4fb658fc68a3,ok,0.133333,1.0,0.25
stateful_threshold_0p5,full,0.5,4,Mem0,ETAPP_150x32,0,259c4fb658fc68a3,ok,0.133333,1.0,0.25
stateful_threshold_0p5,full,0.5,8,Mem0,ETAPP_150x32,0,259c4fb658fc68a3,ok,0.307692,1.0,0.25
stateful_threshold_0p5,full,0.5,16,Mem0,ETAPP_150x32,0,259c4fb658fc68a3,ok,0.307692,1.0,0.25
stateful_threshold_0p5,full,0.5,0,Mem0,ETAPP_150x32,1,e1bdcda008650218,ok,0.266667,0.333333,0.5
stateful_threshold_0p5,full,0.5,1,Mem0,ETAPP_150x32,1,e1bdcda008650218,ok,0.266667,0.333333,0.5
stateful_threshold_0p5,full,0.5,2,Mem0,ETAPP_150x32,1,e1bdcda008650218,ok,0.266667,0.333333,0.5
stateful_threshold_0p5,full,0.5,4,Mem0,ETAPP_150x32,1,e1bdcda008650218,ok,0.190476,0.333333,0.5
stateful_threshold_0p5,full,0.5,8,Mem0,ETAPP_150x32,1,e1bdcda008650218,ok,0.190476,0.333333,0.5
stateful_threshold_0p5,full,0.5,16,Mem0,ETAPP_150x32,1,e1bdcda008650218,ok,0.166667,0.333333,0.5
stateful_threshold_0p5,full,0.5,0,Mem0,LoCoMo_10conv_1523QA_20speakers,0,8edf512c8f456ad2,ok,0.0,0.020202,1.0
stateful_threshold_0p5,full,0.5,1,Mem0,LoCoMo_10conv_1523QA_20speakers,0,8edf512c8f456ad2,ok,0.0,0.020202,1.0
stateful_threshold_0p5,full,0.5,2,Mem0,LoCoMo_10conv_1523QA_20speakers,0,8edf512c8f456ad2,ok,0.0,0.018018,1.0
stateful_threshold_0p5,full,0.5,4,Mem0,LoCoMo_10conv_1523QA_20speakers,0,8edf512c8f456ad2,ok,0.0,0.018018,1.0
stateful_threshold_0p5,full,0.5,8,Mem0,LoCoMo_10conv_1523QA_20speakers,0,8edf512c8f456ad2,ok,0.0,0.018018,1.0
stateful_threshold_0p5,full,0.5,16,Mem0,LoCoMo_10conv_1523QA_20speakers,0,8edf512c8f456ad2,ok,0.0,0.0,1.0
stateful_threshold_0p5,full,0.5,0,Mem0,LoCoMo_10conv_1523QA_20speakers,1,a8f3c8e4284af77c,ok,0.0,0.078431,1.0
stateful_threshold_0p5,full,0.5,1,Mem0,LoCoMo_10conv_1523QA_20speakers,1,a8f3c8e4284af77c,ok,0.0,0.083333,1.0
stateful_threshold_0p5,full,0.5,2,Mem0,LoCoMo_10conv_1523QA_20speakers,1,a8f3c8e4284af77c,ok,0.0,0.063492,1.0
stateful_threshold_0p5,full,0.5,4,Mem0,LoCoMo_10conv_1523QA_20speakers,1,a8f3c8e4284af77c,ok,0.0,0.063492,1.0
stateful_threshold_0p5,full,0.5,8,Mem0,LoCoMo_10conv_1523QA_20speakers,1,a8f3c8e4284af77c,ok,0.0,0.063492,1.0
stateful_threshold_0p5,full,0.5,16,Mem0,LoCoMo_10conv_1523QA_20speakers,1,a8f3c8e4284af77c,ok,0.0,0.063492,1.0
stateful_threshold_0p5,full,0.5,0,Mem0,PersonaLens,0,aa25f94e9771ea80,ok,0.0,0.0,0.0
stateful_threshold_0p5,full,0.5,1,Mem0,PersonaLens,0,aa25f94e9771ea80,ok,0.0,0.0,0.0
stateful_threshold_0p5,full,0.5,2,Mem0,PersonaLens,0,aa25f94e9771ea80,ok,0.0,0.219088,0.0
stateful_threshold_0p5,full,0.5,4,Mem0,PersonaLens,0,aa25f94e9771ea80,ok,0.0,0.219088,0.0
stateful_threshold_0p5,full,0.5,8,Mem0,PersonaLens,0,aa25f94e9771ea80,ok,0.0,0.219088,0.0
stateful_threshold_0p5,full,0.5,16,Mem0,PersonaLens,0,aa25f94e9771ea80,ok,0.0,0.219088,0.0
stateful_threshold_0p5,full,0.5,0,Mem0,PersonaLens,1,ca2327075b7d4821,ok,0.0,0.0,0.4
stateful_threshold_0p5,full,0.5,1,Mem0,PersonaLens,1,ca2327075b7d4821,ok,0.0,0.0,0.4
stateful_threshold_0p5,full,0.5,2,Mem0,PersonaLens,1,ca2327075b7d4821,ok,0.0,0.272568,0.4
stateful_threshold_0p5,full,0.5,4,Mem0,PersonaLens,1,ca2327075b7d4821,ok,0.0,0.272568,0.4
stateful_threshold_0p5,full,0.5,8,Mem0,PersonaLens,1,ca2327075b7d4821,ok,0.0,0.272568,0.4
stateful_threshold_0p5,full,0.5,16,Mem0,PersonaLens,1,ca2327075b7d4821,ok,0.26087,0.272568,0.4
stateful_threshold_0p5,full,0.5,0,Mem0,PersonaMem-v2,0,7e4acb86a3f941aa,ok,0.0,0.0,0.0
stateful_threshold_0p5,full,0.5,1,Mem0,PersonaMem-v2,0,7e4acb86a3f941aa,ok,0.0,0.333333,0.0
stateful_threshold_0p5,full,0.5,2,Mem0,PersonaMem-v2,0,7e4acb86a3f941aa,ok,0.0,0.333333,0.0
stateful_threshold_0p5,full,0.5,4,Mem0,PersonaMem-v2,0,7e4acb86a3f941aa,ok,0.0,0.333333,0.0
stateful_threshold_0p5,full,0.5,8,Mem0,PersonaMem-v2,0,7e4acb86a3f941aa,ok,0.25,0.333333,0.0
stateful_threshold_0p5,full,0.5,16,Mem0,PersonaMem-v2,0,7e4acb86a3f941aa,ok,0.25,0.0,0.0
stateful_threshold_0p5,full,0.5,0,Mem0,PersonaMem-v2,1,80a8adeba53e58ed,ok,0.0,0.0,1.0
stateful_threshold_0p5,full,0.5,1,Mem0,PersonaMem-v2,1,80a8adeba53e58ed,ok,0.0,0.333333,1.0
stateful_threshold_0p5,full,0.5,2,Mem0,PersonaMem-v2,1,80a8adeba53e58ed,ok,0.0,0.333333,1.0
stateful_threshold_0p5,full,0.5,4,Mem0,PersonaMem-v2,1,80a8adeba53e58ed,ok,0.0,0.666667,1.0
stateful_threshold_0p5,full,0.5,8,Mem0,PersonaMem-v2,1,80a8adeba53e58ed,ok,0.0,0.666667,1.0
stateful_threshold_0p5,full,0.5,16,Mem0,PersonaMem-v2,1,80a8adeba53e58ed,ok,0.0,0.0,1.0
stateful_threshold_1p5,full,1.5,0,Graphiti,ETAPP_150x32,0,7584f7b6bb19572b,ok,0.133333,1.0,0.25
stateful_threshold_1p5,full,1.5,1,Graphiti,ETAPP_150x32,0,7584f7b6bb19572b,ok,0.235294,1.0,0.25
stateful_threshold_1p5,full,1.5,2,Graphiti,ETAPP_150x32,0,7584f7b6bb19572b,ok,0.235294,1.0,0.25
stateful_threshold_1p5,full,1.5,4,Graphiti,ETAPP_150x32,0,7584f7b6bb19572b,ok,0.235294,1.0,0.25
stateful_threshold_1p5,full,1.5,8,Graphiti,ETAPP_150x32,0,7584f7b6bb19572b,ok,0.4,1.0,0.25
stateful_threshold_1p5,full,1.5,16,Graphiti,ETAPP_150x32,0,7584f7b6bb19572b,ok,0.466667,1.0,0.25
stateful_threshold_1p5,full,1.5,0,Graphiti,ETAPP_150x32,1,244f990ffa5b0669,ok,0.0,0.0,0.0
stateful_threshold_1p5,full,1.5,1,Graphiti,ETAPP_150x32,1,244f990ffa5b0669,ok,0.0,0.0,0.0
stateful_threshold_1p5,full,1.5,2,Graphiti,ETAPP_150x32,1,244f990ffa5b0669,ok,0.266667,0.166667,0.0
stateful_threshold_1p5,full,1.5,4,Graphiti,ETAPP_150x32,1,244f990ffa5b0669,ok,0.190476,0.166667,0.0
stateful_threshold_1p5,full,1.5,8,Graphiti,ETAPP_150x32,1,244f990ffa5b0669,ok,0.190476,0.166667,0.0
stateful_threshold_1p5,full,1.5,16,Graphiti,ETAPP_150x32,1,244f990ffa5b0669,ok,0.166667,0.166667,0.0
stateful_threshold_1p5,full,1.5,0,Graphiti,LoCoMo_10conv_1523QA_20speakers,0,35897e29c4809404,ok,0.0,0.0,1.0
stateful_threshold_1p5,full,1.5,1,Graphiti,LoCoMo_10conv_1523QA_20speakers,0,35897e29c4809404,ok,0.0,0.0,1.0
stateful_threshold_1p5,full,1.5,2,Graphiti,LoCoMo_10conv_1523QA_20speakers,0,35897e29c4809404,ok,0.0,0.0,1.0
stateful_threshold_1p5,full,1.5,4,Graphiti,LoCoMo_10conv_1523QA_20speakers,0,35897e29c4809404,ok,0.0,0.0,1.0
stateful_threshold_1p5,full,1.5,8,Graphiti,LoCoMo_10conv_1523QA_20speakers,0,35897e29c4809404,ok,0.0,0.0,1.0
stateful_threshold_1p5,full,1.5,16,Graphiti,LoCoMo_10conv_1523QA_20speakers,0,35897e29c4809404,ok,0.0,0.016667,1.0
stateful_threshold_1p5,full,1.5,0,Graphiti,LoCoMo_10conv_1523QA_20speakers,1,03912e6cc1c7328c,ok,0.0,0.078431,1.0
stateful_threshold_1p5,full,1.5,1,Graphiti,LoCoMo_10conv_1523QA_20speakers,1,03912e6cc1c7328c,ok,0.0,0.078431,1.0
stateful_threshold_1p5,full,1.5,2,Graphiti,LoCoMo_10conv_1523QA_20speakers,1,03912e6cc1c7328c,ok,0.0,0.028986,1.0
stateful_threshold_1p5,full,1.5,4,Graphiti,LoCoMo_10conv_1523QA_20speakers,1,03912e6cc1c7328c,ok,0.0,0.028986,1.0
stateful_threshold_1p5,full,1.5,8,Graphiti,LoCoMo_10conv_1523QA_20speakers,1,03912e6cc1c7328c,ok,0.0,0.028986,1.0
stateful_threshold_1p5,full,1.5,16,Graphiti,LoCoMo_10conv_1523QA_20speakers,1,03912e6cc1c7328c,ok,0.0,0.028986,1.0
stateful_threshold_1p5,full,1.5,0,Graphiti,PersonaLens,0,e08dc68d52caad99,ok,0.0,0.0,0.0
stateful_threshold_1p5,full,1.5,1,Graphiti,PersonaLens,0,e08dc68d52caad99,ok,0.0,0.347722,0.0
stateful_threshold_1p5,full,1.5,2,Graphiti,PersonaLens,0,e08dc68d52caad99,ok,0.0,0.347722,0.0
stateful_threshold_1p5,full,1.5,4,Graphiti,PersonaLens,0,e08dc68d52caad99,ok,0.0,0.347722,0.0
stateful_threshold_1p5,full,1.5,8,Graphiti,PersonaLens,0,e08dc68d52caad99,ok,0.0,0.347722,0.0
stateful_threshold_1p5,full,1.5,16,Graphiti,PersonaLens,0,e08dc68d52caad99,ok,0.342857,0.347722,0.0
stateful_threshold_1p5,full,1.5,0,Graphiti,PersonaLens,1,eaa7ce46ccf4bab1,ok,0.0,0.0,0.52
stateful_threshold_1p5,full,1.5,1,Graphiti,PersonaLens,1,eaa7ce46ccf4bab1,ok,0.0,0.0,0.52
stateful_threshold_1p5,full,1.5,2,Graphiti,PersonaLens,1,eaa7ce46ccf4bab1,ok,0.0,0.170391,0.52
stateful_threshold_1p5,full,1.5,4,Graphiti,PersonaLens,1,eaa7ce46ccf4bab1,ok,0.0,0.170391,0.52
stateful_threshold_1p5,full,1.5,8,Graphiti,PersonaLens,1,eaa7ce46ccf4bab1,ok,0.0,0.170391,0.52
stateful_threshold_1p5,full,1.5,16,Graphiti,PersonaLens,1,eaa7ce46ccf4bab1,ok,0.444444,0.170391,0.52
stateful_threshold_1p5,full,1.5,0,Graphiti,PersonaMem-v2,0,3562d0be924ba0bf,ok,0.0,0.0,1.0
stateful_threshold_1p5,full,1.5,1,Graphiti,PersonaMem-v2,0,3562d0be924ba0bf,ok,0.133333,0.333333,1.0
stateful_threshold_1p5,full,1.5,2,Graphiti,PersonaMem-v2,0,3562d0be924ba0bf,ok,0.125,0.333333,1.0
stateful_threshold_1p5,full,1.5,4,Graphiti,PersonaMem-v2,0,3562d0be924ba0bf,ok,0.125,0.333333,1.0
stateful_threshold_1p5,full,1.5,8,Graphiti,PersonaMem-v2,0,3562d0be924ba0bf,ok,0.125,0.333333,1.0
stateful_threshold_1p5,full,1.5,16,Graphiti,PersonaMem-v2,0,3562d0be924ba0bf,ok,0.133333,0.333333,1.0
stateful_threshold_1p5,full,1.5,0,Graphiti,PersonaMem-v2,1,efaa0668f9384ef5,ok,0.0,0.0,1.0
stateful_threshold_1p5,full,1.5,1,Graphiti,PersonaMem-v2,1,efaa0668f9384ef5,ok,0.444444,0.333333,1.0
stateful_threshold_1p5,full,1.5,2,Graphiti,PersonaMem-v2,1,efaa0668f9384ef5,ok,0.444444,0.333333,1.0
stateful_threshold_1p5,full,1.5,4,Graphiti,PersonaMem-v2,1,efaa0668f9384ef5,ok,0.307692,0.666667,1.0
stateful_threshold_1p5,full,1.5,8,Graphiti,PersonaMem-v2,1,efaa0668f9384ef5,ok,0.307692,0.666667,1.0
stateful_threshold_1p5,full,1.5,16,Graphiti,PersonaMem-v2,1,efaa0668f9384ef5,ok,0.333333,0.666667,1.0
stateful_threshold_1p5,full,1.5,0,LangMem+LangGraph,ETAPP_150x32,0,663569715531bd0c,ok,0.153846,1.0,0.25
stateful_threshold_1p5,full,1.5,1,LangMem+LangGraph,ETAPP_150x32,0,663569715531bd0c,ok,0.133333,1.0,0.25
stateful_threshold_1p5,full,1.5,2,LangMem+LangGraph,ETAPP_150x32,0,663569715531bd0c,ok,0.133333,1.0,0.25
stateful_threshold_1p5,full,1.5,4,LangMem+LangGraph,ETAPP_150x32,0,663569715531bd0c,ok,0.133333,1.0,0.25
stateful_threshold_1p5,full,1.5,8,LangMem+LangGraph,ETAPP_150x32,0,663569715531bd0c,ok,0.24,1.0,0.25
stateful_threshold_1p5,full,1.5,16,LangMem+LangGraph,ETAPP_150x32,0,663569715531bd0c,ok,0.24,1.0,0.25
stateful_threshold_1p5,full,1.5,0,LangMem+LangGraph,ETAPP_150x32,1,a574497a4b01c575,ok,0.153846,0.5,1.0
stateful_threshold_1p5,full,1.5,1,LangMem+LangGraph,ETAPP_150x32,1,a574497a4b01c575,ok,0.153846,0.5,1.0
stateful_threshold_1p5,full,1.5,2,LangMem+LangGraph,ETAPP_150x32,1,a574497a4b01c575,ok,0.153846,0.5,1.0
stateful_threshold_1p5,full,1.5,4,LangMem+LangGraph,ETAPP_150x32,1,a574497a4b01c575,ok,0.105263,0.5,1.0
stateful_threshold_1p5,full,1.5,8,LangMem+LangGraph,ETAPP_150x32,1,a574497a4b01c575,ok,0.210526,0.5,1.0
stateful_threshold_1p5,full,1.5,16,LangMem+LangGraph,ETAPP_150x32,1,a574497a4b01c575,ok,0.181818,0.5,1.0
stateful_threshold_1p5,full,1.5,0,LangMem+LangGraph,LoCoMo_10conv_1523QA_20speakers,0,5c278ffcd1eebc54,ok,0.0,0.020202,1.0
stateful_threshold_1p5,full,1.5,1,LangMem+LangGraph,LoCoMo_10conv_1523QA_20speakers,0,5c278ffcd1eebc54,ok,0.0,0.020202,1.0
stateful_threshold_1p5,full,1.5,2,LangMem+LangGraph,LoCoMo_10conv_1523QA_20speakers,0,5c278ffcd1eebc54,ok,0.0,0.018018,1.0
stateful_threshold_1p5,full,1.5,4,LangMem+LangGraph,LoCoMo_10conv_1523QA_20speakers,0,5c278ffcd1eebc54,ok,0.0,0.018018,1.0
stateful_threshold_1p5,full,1.5,8,LangMem+LangGraph,LoCoMo_10conv_1523QA_20speakers,0,5c278ffcd1eebc54,ok,0.0,0.018018,1.0
stateful_threshold_1p5,full,1.5,16,LangMem+LangGraph,LoCoMo_10conv_1523QA_20speakers,0,5c278ffcd1eebc54,ok,0.0,0.028986,1.0
stateful_threshold_1p5,full,1.5,0,LangMem+LangGraph,LoCoMo_10conv_1523QA_20speakers,1,9464b2fc6d38e799,ok,0.0,0.078431,1.0
stateful_threshold_1p5,full,1.5,1,LangMem+LangGraph,LoCoMo_10conv_1523QA_20speakers,1,9464b2fc6d38e799,ok,0.0,0.078431,1.0
stateful_threshold_1p5,full,1.5,2,LangMem+LangGraph,LoCoMo_10conv_1523QA_20speakers,1,9464b2fc6d38e799,ok,0.0,0.028986,1.0
stateful_threshold_1p5,full,1.5,4,LangMem+LangGraph,LoCoMo_10conv_1523QA_20speakers,1,9464b2fc6d38e799,ok,0.0,0.028986,1.0
stateful_threshold_1p5,full,1.5,8,LangMem+LangGraph,LoCoMo_10conv_1523QA_20speakers,1,9464b2fc6d38e799,ok,0.0,0.028986,1.0
stateful_threshold_1p5,full,1.5,16,LangMem+LangGraph,LoCoMo_10conv_1523QA_20speakers,1,9464b2fc6d38e799,ok,0.0,0.028986,1.0
stateful_threshold_1p5,full,1.5,0,LangMem+LangGraph,PersonaLens,0,f311e0441f587874,ok,0.0,0.0,0.0
stateful_threshold_1p5,full,1.5,1,LangMem+LangGraph,PersonaLens,0,f311e0441f587874,ok,0.0,0.0,0.0
stateful_threshold_1p5,full,1.5,2,LangMem+LangGraph,PersonaLens,0,f311e0441f587874,ok,0.2,0.42961,0.0
stateful_threshold_1p5,full,1.5,4,LangMem+LangGraph,PersonaLens,0,f311e0441f587874,ok,0.133333,0.42961,0.0
stateful_threshold_1p5,full,1.5,8,LangMem+LangGraph,PersonaLens,0,f311e0441f587874,ok,0.133333,0.42961,0.0
stateful_threshold_1p5,full,1.5,16,LangMem+LangGraph,PersonaLens,0,f311e0441f587874,ok,0.125,0.42961,0.0
stateful_threshold_1p5,full,1.5,0,LangMem+LangGraph,PersonaLens,1,73fba45db1dbfeac,ok,0.0,0.0,0.4
stateful_threshold_1p5,full,1.5,1,LangMem+LangGraph,PersonaLens,1,73fba45db1dbfeac,ok,0.153846,0.409196,0.4
stateful_threshold_1p5,full,1.5,2,LangMem+LangGraph,PersonaLens,1,73fba45db1dbfeac,ok,0.428571,0.409196,0.4
stateful_threshold_1p5,full,1.5,4,LangMem+LangGraph,PersonaLens,1,73fba45db1dbfeac,ok,0.285714,0.409196,0.4
stateful_threshold_1p5,full,1.5,8,LangMem+LangGraph,PersonaLens,1,73fba45db1dbfeac,ok,0.142857,0.409196,0.4
stateful_threshold_1p5,full,1.5,16,LangMem+LangGraph,PersonaLens,1,73fba45db1dbfeac,ok,0.285714,0.409196,0.4
stateful_threshold_1p5,full,1.5,0,LangMem+LangGraph,PersonaMem-v2,0,74c4cbe650192503,ok,0.0,0.0,1.0
stateful_threshold_1p5,full,1.5,1,LangMem+LangGraph,PersonaMem-v2,0,74c4cbe650192503,ok,0.25,0.333333,1.0
stateful_threshold_1p5,full,1.5,2,LangMem+LangGraph,PersonaMem-v2,0,74c4cbe650192503,ok,0.222222,0.333333,1.0
stateful_threshold_1p5,full,1.5,4,LangMem+LangGraph,PersonaMem-v2,0,74c4cbe650192503,ok,0.2,0.333333,1.0
stateful_threshold_1p5,full,1.5,8,LangMem+LangGraph,PersonaMem-v2,0,74c4cbe650192503,ok,0.2,0.333333,1.0
stateful_threshold_1p5,full,1.5,16,LangMem+LangGraph,PersonaMem-v2,0,74c4cbe650192503,ok,0.2,0.0,1.0
stateful_threshold_1p5,full,1.5,0,LangMem+LangGraph,PersonaMem-v2,1,cf1ac6416ef1fb42,ok,0.0,0.0,1.0
stateful_threshold_1p5,full,1.5,1,LangMem+LangGraph,PersonaMem-v2,1,cf1ac6416ef1fb42,ok,0.571429,0.333333,1.0
stateful_threshold_1p5,full,1.5,2,LangMem+LangGraph,PersonaMem-v2,1,cf1ac6416ef1fb42,ok,0.571429,0.333333,1.0
stateful_threshold_1p5,full,1.5,4,LangMem+LangGraph,PersonaMem-v2,1,cf1ac6416ef1fb42,ok,0.4,0.0,1.0
stateful_threshold_1p5,full,1.5,8,LangMem+LangGraph,PersonaMem-v2,1,cf1ac6416ef1fb42,ok,0.4,0.0,1.0
stateful_threshold_1p5,full,1.5,16,LangMem+LangGraph,PersonaMem-v2,1,cf1ac6416ef1fb42,ok,0.4,0.0,1.0
stateful_threshold_1p5,full,1.5,0,Mem0,ETAPP_150x32,0,259c4fb658fc68a3,ok,0.142857,1.0,0.25
stateful_threshold_1p5,full,1.5,1,Mem0,ETAPP_150x32,0,259c4fb658fc68a3,ok,0.25,1.0,0.25
stateful_threshold_1p5,full,1.5,2,Mem0,ETAPP_150x32,0,259c4fb658fc68a3,ok,0.25,1.0,0.25
stateful_threshold_1p5,full,1.5,4,Mem0,ETAPP_150x32,0,259c4fb658fc68a3,ok,0.25,1.0,0.25
stateful_threshold_1p5,full,1.5,8,Mem0,ETAPP_150x32,0,259c4fb658fc68a3,ok,0.307692,1.0,0.25
stateful_threshold_1p5,full,1.5,16,Mem0,ETAPP_150x32,0,259c4fb658fc68a3,ok,0.384615,1.0,0.25
stateful_threshold_1p5,full,1.5,0,Mem0,ETAPP_150x32,1,e1bdcda008650218,ok,0.266667,0.5,1.0
stateful_threshold_1p5,full,1.5,1,Mem0,ETAPP_150x32,1,e1bdcda008650218,ok,0.266667,0.5,1.0
stateful_threshold_1p5,full,1.5,2,Mem0,ETAPP_150x32,1,e1bdcda008650218,ok,0.266667,0.5,1.0
stateful_threshold_1p5,full,1.5,4,Mem0,ETAPP_150x32,1,e1bdcda008650218,ok,0.347826,0.5,1.0
stateful_threshold_1p5,full,1.5,8,Mem0,ETAPP_150x32,1,e1bdcda008650218,ok,0.347826,0.5,1.0
stateful_threshold_1p5,full,1.5,16,Mem0,ETAPP_150x32,1,e1bdcda008650218,ok,0.25,0.5,1.0
stateful_threshold_1p5,full,1.5,0,Mem0,LoCoMo_10conv_1523QA_20speakers,0,8edf512c8f456ad2,ok,0.0,0.020202,1.0
stateful_threshold_1p5,full,1.5,1,Mem0,LoCoMo_10conv_1523QA_20speakers,0,8edf512c8f456ad2,ok,0.0,0.020202,1.0
stateful_threshold_1p5,full,1.5,2,Mem0,LoCoMo_10conv_1523QA_20speakers,0,8edf512c8f456ad2,ok,0.0,0.018018,1.0
stateful_threshold_1p5,full,1.5,4,Mem0,LoCoMo_10conv_1523QA_20speakers,0,8edf512c8f456ad2,ok,0.0,0.018018,1.0
stateful_threshold_1p5,full,1.5,8,Mem0,LoCoMo_10conv_1523QA_20speakers,0,8edf512c8f456ad2,ok,0.0,0.018018,1.0
stateful_threshold_1p5,full,1.5,16,Mem0,LoCoMo_10conv_1523QA_20speakers,0,8edf512c8f456ad2,ok,0.0,0.0,1.0
stateful_threshold_1p5,full,1.5,0,Mem0,LoCoMo_10conv_1523QA_20speakers,1,a8f3c8e4284af77c,ok,0.0,0.078431,1.0
stateful_threshold_1p5,full,1.5,1,Mem0,LoCoMo_10conv_1523QA_20speakers,1,a8f3c8e4284af77c,ok,0.0,0.078431,1.0
stateful_threshold_1p5,full,1.5,2,Mem0,LoCoMo_10conv_1523QA_20speakers,1,a8f3c8e4284af77c,ok,0.0,0.028986,1.0
stateful_threshold_1p5,full,1.5,4,Mem0,LoCoMo_10conv_1523QA_20speakers,1,a8f3c8e4284af77c,ok,0.0,0.028986,1.0
